60_15129.html,5,3,が,助詞,格助詞,一般,,,,が,ガ,ガ
60_15129.html,5,4,堀川,名詞,固有名詞,人名,姓,,,堀川,ホリカワ,ホリカワ
60_15129.html,5,5,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,5,6,お,接頭詞,名詞接続,,,,,お,オ,オ
60_15129.html,5,7,邸,名詞,一般,,,,,邸,ヤシキ,ヤシキ
60_15129.html,5,8,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,5,9,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,5,10,規模,名詞,一般,,,,,規模,キボ,キボ
60_15129.html,5,11,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
60_15129.html,5,12,拝見,名詞,サ変接続,,,,,拝見,ハイケン,ハイケン
60_15129.html,5,13,致し,動詞,自立,,,五段・サ行,連用形,致す,イタシ,イタシ
60_15129.html,5,14,まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
60_15129.html,5,15,て,助詞,接続助詞,,,,,て,テ,テ
60_15129.html,5,16,も,助詞,係助詞,,,,,も,モ,モ
60_15129.html,5,17,、,記号,読点,,,,,、,、,、
60_15129.html,5,18,壮大,名詞,形容動詞語幹,,,,,壮大,ソウダイ,ソーダイ
60_15129.html,5,19,と,助詞,格助詞,引用,,,,と,ト,ト
60_15129.html,5,20,申し,動詞,自立,,,五段・サ行,連用形,申す,モウシ,モーシ
60_15129.html,5,21,ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
60_15129.html,5,22,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
60_15129.html,5,23,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
60_15129.html,5,24,、,記号,読点,,,,,、,、,、
60_15129.html,5,25,豪放,名詞,形容動詞語幹,,,,,豪放,ゴウホウ,ゴーホー
60_15129.html,5,26,と,助詞,格助詞,引用,,,,と,ト,ト
60_15129.html,5,27,申し,動詞,自立,,,五段・サ行,連用形,申す,モウシ,モーシ
60_15129.html,5,28,ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
60_15129.html,5,29,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
60_15129.html,5,30,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
60_15129.html,5,31,、,記号,読点,,,,,、,、,、
60_15129.html,5,32,到底,副詞,一般,,,,,到底,トウテイ,トーテイ
60_15129.html,5,33,私,名詞,代名詞,一般,,,,私,ワタシ,ワタシ
60_15129.html,5,34,ども,名詞,接尾,一般,,,,ども,ドモ,ドモ
60_15129.html,5,35,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,5,36,凡慮,名詞,一般,,,,,凡慮,ボンリョ,ボンリョ
60_15129.html,5,37,に,助詞,格助詞,一般,,,,に,ニ,ニ
60_15129.html,5,38,は,助詞,係助詞,,,,,は,ハ,ワ
60_15129.html,5,39,及ば,動詞,自立,,,五段・バ行,未然形,及ぶ,オヨバ,オヨバ
60_15129.html,5,40,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
60_15129.html,5,41,、,記号,読点,,,,,、,、,、
60_15129.html,5,42,思ひ,動詞,自立,,,四段・ハ行,連用形,思ふ,オモヒ,オモイ
60_15129.html,5,43,切,名詞,形容動詞語幹,,,,,切,セツ,セツ
60_15129.html,5,44,つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
60_15129.html,5,45,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
60_15129.html,5,46,所,名詞,非自立,副詞可能,,,,所,トコロ,トコロ
60_15129.html,5,47,が,助詞,格助詞,一般,,,,が,ガ,ガ
60_15129.html,5,48,ある,動詞,自立,,,五段・ラ行,基本形,ある,アル,アル
60_15129.html,5,49,やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
60_15129.html,5,50,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
60_15129.html,5,51,ござい,助動詞,,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,5,52,ます,助動詞,,,,特殊・マス,基本形,ます,マス,マス
60_15129.html,5,53,。,記号,句点,,,,,。,。,。
60_15129.html,6,1,中には,副詞,一般,,,,,中には,ナカニハ,ナカニワ
60_15129.html,6,2,また,接続詞,,,,,,また,マタ,マタ
60_15129.html,6,3,、,記号,読点,,,,,、,、,、
60_15129.html,6,4,そこ,名詞,代名詞,一般,,,,そこ,ソコ,ソコ
60_15129.html,6,5,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
60_15129.html,6,6,色々,名詞,形容動詞語幹,,,,,色々,イロイロ,イロイロ
60_15129.html,6,7,と,助詞,格助詞,引用,,,,と,ト,ト
60_15129.html,6,8,あげつら,動詞,自立,,,五段・ラ行,体言接続特殊２,あげつらる,アゲツラ,アゲツラ
60_15129.html,6,9,つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
60_15129.html,6,10,て,助詞,接続助詞,,,,,て,テ,テ
60_15129.html,6,11,大,接頭詞,名詞接続,,,,,大,ダイ,ダイ
60_15129.html,6,12,殿様,名詞,一般,,,,,殿様,トノサマ,トノサマ
60_15129.html,6,13,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,6,14,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,6,15,性行,名詞,一般,,,,,性行,セイコウ,セイコー
60_15129.html,6,16,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
60_15129.html,6,17,始皇帝,名詞,固有名詞,人名,一般,,,始皇帝,シコウテイ,シコーテイ
60_15129.html,6,18,や,助詞,並立助詞,,,,,や,ヤ,ヤ
60_15129.html,6,19,煬帝,名詞,一般,,,,,煬帝,煬帝,煬帝
60_15129.html,6,20,に,助詞,格助詞,一般,,,,に,ニ,ニ
60_15129.html,6,21,比べる,動詞,自立,,,一段,基本形,比べる,クラベル,クラベル
60_15129.html,6,22,もの,名詞,非自立,一般,,,,もの,モノ,モノ
60_15129.html,6,23,も,助詞,係助詞,,,,,も,モ,モ
60_15129.html,6,24,ござい,助動詞,,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,6,25,ます,助動詞,,,,特殊・マス,基本形,ます,マス,マス
60_15129.html,6,26,が,助詞,接続助詞,,,,,が,ガ,ガ
60_15129.html,6,27,、,記号,読点,,,,,、,、,、
60_15129.html,6,28,それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
60_15129.html,6,29,は,助詞,係助詞,,,,,は,ハ,ワ
60_15129.html,6,30,諺,名詞,一般,,,,,諺,コトワザ,コトワザ
60_15129.html,6,31,に,助詞,格助詞,一般,,,,に,ニ,ニ
60_15129.html,6,32,云,名詞,一般,,,,,云,ウン,ウン
60_15129.html,6,33,ふ,名詞,一般,,,,,ふ,フ,フ
60_15129.html,6,34,群盲,名詞,一般,,,,,群盲,グンモウ,グンモー
60_15129.html,6,35,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,6,36,象,名詞,一般,,,,,象,ゾウ,ゾー
60_15129.html,6,37,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
60_15129.html,6,38,撫でる,動詞,自立,,,一段,基本形,撫でる,ナデル,ナデル
60_15129.html,6,39,やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
60_15129.html,6,40,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
60_15129.html,6,41,もの,名詞,非自立,一般,,,,もの,モノ,モノ
60_15129.html,6,42,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
60_15129.html,6,43,も,助詞,係助詞,,,,,も,モ,モ
60_15129.html,6,44,ござい,助動詞,,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,6,45,ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
60_15129.html,6,46,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
60_15129.html,6,47,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
60_15129.html,6,48,。,記号,句点,,,,,。,。,。
60_15129.html,7,1,あの,連体詞,,,,,,あの,アノ,アノ
60_15129.html,7,2,方,名詞,非自立,一般,,,,方,ホウ,ホー
60_15129.html,7,3,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,7,4,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,7,5,思召,名詞,一般,,,,,思召,オボシメシ,オボシメシ
60_15129.html,7,6,は,助詞,係助詞,,,,,は,ハ,ワ
60_15129.html,7,7,、,記号,読点,,,,,、,、,、
60_15129.html,7,8,決して,副詞,一般,,,,,決して,ケッシテ,ケッシテ
60_15129.html,7,9,その,連体詞,,,,,,その,ソノ,ソノ
60_15129.html,7,10,やう,名詞,非自立,助動詞語幹,,,,やう,ヤウ,ヨー
60_15129.html,7,11,に,助詞,副詞化,,,,,に,ニ,ニ
60_15129.html,7,12,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,7,13,自分,名詞,一般,,,,,自分,ジブン,ジブン
60_15129.html,7,14,ばかり,助詞,副助詞,,,,,ばかり,バカリ,バカリ
60_15129.html,7,15,、,記号,読点,,,,,、,、,、
60_15129.html,7,16,栄耀栄華,名詞,一般,,,,,栄耀栄華,エイヨウエイガ,エイヨーエイガ
60_15129.html,7,17,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
60_15129.html,7,18,なさら,動詞,自立,,,五段・ラ行特殊,未然形,なさる,ナサラ,ナサラ
60_15129.html,7,19,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
60_15129.html,7,20,と,助詞,格助詞,引用,,,,と,ト,ト
60_15129.html,7,21,申す,動詞,自立,,,五段・サ行,基本形,申す,モウス,モース
60_15129.html,7,22,の,名詞,非自立,一般,,,,の,ノ,ノ
60_15129.html,7,23,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
60_15129.html,7,24,は,助詞,係助詞,,,,,は,ハ,ワ
60_15129.html,7,25,ござい,助動詞,,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,7,26,ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
60_15129.html,7,27,ん,助動詞,,,,不変化型,基本形,ん,ン,ン
60_15129.html,7,28,。,記号,句点,,,,,。,。,。
60_15129.html,8,1,それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
60_15129.html,8,2,より,助詞,格助詞,一般,,,,より,ヨリ,ヨリ
60_15129.html,8,3,は,助詞,係助詞,,,,,は,ハ,ワ
60_15129.html,8,4,もつ,動詞,自立,,,五段・タ行,基本形,もつ,モツ,モツ
60_15129.html,8,5,と,助詞,接続助詞,,,,,と,ト,ト
60_15129.html,8,6,下々,名詞,一般,,,,,下々,シモジモ,シモジモ
60_15129.html,8,7,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,8,8,事,名詞,非自立,一般,,,,事,コト,コト
60_15129.html,8,9,まで,助詞,副助詞,,,,,まで,マデ,マデ
60_15129.html,8,10,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,8,11,考,名詞,一般,,,,,考,コウ,コー
60_15129.html,8,12,へ,助詞,格助詞,一般,,,,へ,ヘ,エ
60_15129.html,8,13,に,助詞,格助詞,一般,,,,に,ニ,ニ
60_15129.html,8,14,なる,動詞,自立,,,五段・ラ行,基本形,なる,ナル,ナル
60_15129.html,8,15,、,記号,読点,,,,,、,、,、
60_15129.html,8,16,云,名詞,一般,,,,,云,ウン,ウン
60_15129.html,8,17,は,助詞,係助詞,,,,,は,ハ,ワ
60_15129.html,8,18,ば,名詞,一般,,,,,ば,バ,バ
60_15129.html,8,19,天下,名詞,接尾,一般,,,,天下,デンカ,デンカ
60_15129.html,8,20,と共に,助詞,格助詞,連語,,,,と共に,トトモニ,トトモニ
60_15129.html,8,21,楽しむ,動詞,自立,,,五段・マ行,基本形,楽しむ,タノシム,タノシム
60_15129.html,8,22,と,助詞,接続助詞,,,,,と,ト,ト
60_15129.html,8,23,でも,助詞,副助詞,,,,,でも,デモ,デモ
60_15129.html,8,24,申し,動詞,自立,,,五段・サ行,連用形,申す,モウシ,モーシ
60_15129.html,8,25,さ,名詞,接尾,特殊,,,,さ,サ,サ
60_15129.html,8,26,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
60_15129.html,8,27,な,助詞,終助詞,,,,,な,ナ,ナ
60_15129.html,8,28,、,記号,読点,,,,,、,、,、
60_15129.html,8,29,大,接頭詞,名詞接続,,,,,大,ダイ,ダイ
60_15129.html,8,30,腹中,名詞,一般,,,,,腹中,フクチュウ,フクチュー
60_15129.html,8,31,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,8,32,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,8,33,器量,名詞,一般,,,,,器量,キリョウ,キリョー
60_15129.html,8,34,が,助詞,格助詞,一般,,,,が,ガ,ガ
60_15129.html,8,35,ござい,動詞,自立,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,8,36,まし,助動詞,,,,特殊・マス,連用形,ます,マシ,マシ
60_15129.html,8,37,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
60_15129.html,8,38,。,記号,句点,,,,,。,。,。
60_15129.html,9,1,それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
60_15129.html,9,2,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
60_15129.html,9,3,ござい,助動詞,,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,9,4,ます,助動詞,,,,特殊・マス,基本形,ます,マス,マス
60_15129.html,9,5,から,助詞,接続助詞,,,,,から,カラ,カラ
60_15129.html,9,6,、,記号,読点,,,,,、,、,、
60_15129.html,9,7,二条,名詞,固有名詞,人名,姓,,,二条,ニジョウ,ニジョー
60_15129.html,9,8,大宮,名詞,一般,,,,,大宮,オオミヤ,オーミヤ
60_15129.html,9,9,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,9,10,百鬼夜行,名詞,一般,,,,,百鬼夜行,ヒャッキヤコウ,ヒャッキヤコー
60_15129.html,9,11,に,助詞,格助詞,一般,,,,に,ニ,ニ
60_15129.html,9,12,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,9,13,遇,名詞,サ変接続,,,,,遇,グウ,グー
60_15129.html,9,14,ひ,名詞,一般,,,,,ひ,ヒ,ヒ
60_15129.html,9,15,に,助詞,格助詞,一般,,,,に,ニ,ニ
60_15129.html,9,16,な,助動詞,,,,特殊・ダ,体言接続,だ,ナ,ナ
60_15129.html,9,17,つて,名詞,一般,,,,,つて,ツテ,ツテ
60_15129.html,9,18,も,助詞,係助詞,,,,,も,モ,モ
60_15129.html,9,19,、,記号,読点,,,,,、,、,、
60_15129.html,9,20,格別,副詞,一般,,,,,格別,カクベツ,カクベツ
60_15129.html,9,21,御,接頭詞,名詞接続,,,,,御,ゴ,ゴ
60_15129.html,9,22,障り,名詞,一般,,,,,障り,サワリ,サワリ
60_15129.html,9,23,が,助詞,格助詞,一般,,,,が,ガ,ガ
60_15129.html,9,24,なかつ,助動詞,,,,特殊・ナイ,連用タ接続,ない,ナカツ,ナカッ
60_15129.html,9,25,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
60_15129.html,9,26,の,名詞,非自立,一般,,,,の,ノ,ノ
60_15129.html,9,27,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
60_15129.html,9,28,ござい,助動詞,,,,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
60_15129.html,9,29,ませ,助動詞,,,,特殊・マス,未然形,ます,マセ,マセ
60_15129.html,9,30,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
60_15129.html,9,31,。,記号,句点,,,,,。,。,。
60_15129.html,10,1,又,接続詞,,,,,,又,マタ,マタ
60_15129.html,10,2,陸奥,名詞,一般,,,,,陸奥,ミチノク,ミチノク
60_15129.html,10,3,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,10,4,塩竈,名詞,固有名詞,地域,一般,,,塩竈,シオガマ,シオガマ
60_15129.html,10,5,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,10,6,景色,名詞,一般,,,,,景色,ケシキ,ケシキ
60_15129.html,10,7,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
60_15129.html,10,8,写し,動詞,自立,,,五段・サ行,連用形,写す,ウツシ,ウツシ
60_15129.html,10,9,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
60_15129.html,10,10,ので,助詞,接続助詞,,,,,ので,ノデ,ノデ
60_15129.html,10,11,名高い,形容詞,自立,,,形容詞・アウオ段,基本形,名高い,ナダカイ,ナダカイ
60_15129.html,10,12,あの,連体詞,,,,,,あの,アノ,アノ
60_15129.html,10,13,東,名詞,一般,,,,,東,ヒガシ,ヒガシ
60_15129.html,10,14,三,名詞,数,,,,,三,サン,サン
60_15129.html,10,15,条,名詞,接尾,助数詞,,,,条,ジョウ,ジョー
60_15129.html,10,16,の,助詞,連体化,,,,,の,ノ,ノ
60_15129.html,10,17,河原院,名詞,固有名詞,一般,,,,河原院,カワラノイン,カワラノイン
