3769_27307.html,1,1,元来,副詞,一般,,,,,元来,ガンライ,ガンライ
3769_27307.html,2,30,こと,名詞,非自立,一般,,,,こと,コト,コト
3769_27307.html,2,31,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,2,32,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
3769_27307.html,2,33,。,記号,句点,,,,,。,。,。
3769_27307.html,3,1,従,動詞,自立,,,一段,連用形,従る,シタガエ,シタガエ
3769_27307.html,3,2,つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
3769_27307.html,3,3,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,3,4,マツチ,名詞,一般,,,,,マツチ,マツチ,マツチ
3769_27307.html,3,5,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,3,6,商標,名詞,一般,,,,,商標,ショウヒョウ,ショーヒョー
3769_27307.html,3,7,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,3,8,勿論,副詞,一般,,,,,勿論,モチロン,モチロン
3769_27307.html,3,9,、,記号,読点,,,,,、,、,、
3769_27307.html,3,10,油,名詞,一般,,,,,油,アブラ,アブラ
3769_27307.html,3,11,壺,名詞,一般,,,,,壺,ツボ,ツボ
3769_27307.html,3,12,で,助詞,格助詞,一般,,,,で,デ,デ
3769_27307.html,3,13,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,3,14,、,記号,読点,,,,,、,、,、
3769_27307.html,3,15,看板,名詞,一般,,,,,看板,カンバン,カンバン
3769_27307.html,3,16,で,助詞,格助詞,一般,,,,で,デ,デ
3769_27307.html,3,17,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,3,18,、,記号,読点,,,,,、,、,、
3769_27307.html,3,19,乃至,接続詞,,,,,,乃至,ナイシ,ナイシ
3769_27307.html,3,20,古今,名詞,一般,,,,,古今,ココン,ココン
3769_27307.html,3,21,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,3,22,名家,名詞,一般,,,,,名家,メイカ,メイカ
3769_27307.html,3,23,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,3,24,書画,名詞,一般,,,,,書画,ショガ,ショガ
3769_27307.html,3,25,で,助詞,格助詞,一般,,,,で,デ,デ
3769_27307.html,3,26,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,3,27,必死,名詞,形容動詞語幹,,,,,必死,ヒッシ,ヒッシ
3769_27307.html,3,28,に,助詞,副詞化,,,,,に,ニ,ニ
3769_27307.html,3,29,集め,動詞,自立,,,一段,連用形,集める,アツメ,アツメ
3769_27307.html,3,30,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,3,31,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,3,32,諸,接頭詞,名詞接続,,,,,諸,ショ,ショ
3769_27307.html,3,33,君子,名詞,一般,,,,,君子,クンシ,クンシ
3769_27307.html,3,34,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,3,35,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,3,36,敬意,名詞,サ変接続,,,,,敬意,ケイイ,ケイイ
3769_27307.html,3,37,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,3,38,近い,形容詞,自立,,,形容詞・アウオ段,基本形,近い,チカイ,チカイ
3769_27307.html,3,39,もの,名詞,非自立,一般,,,,もの,モノ,モノ
3769_27307.html,3,40,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,3,41,感じ,動詞,自立,,,一段,連用形,感じる,カンジ,カンジ
3769_27307.html,3,42,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,3,43,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,3,44,。,記号,句点,,,,,。,。,。
3769_27307.html,4,1,時には,副詞,一般,,,,,時には,トキニハ,トキニワ
3769_27307.html,4,2,多少,名詞,一般,,,,,多少,タショウ,タショー
3769_27307.html,4,3,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,4,4,嫌悪,名詞,サ変接続,,,,,嫌悪,ケンオ,ケンオ
3769_27307.html,4,5,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,4,6,交,名詞,一般,,,,,交,交,交
3769_27307.html,4,7,へ,助詞,格助詞,一般,,,,へ,ヘ,エ
3769_27307.html,4,8,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,4,9,驚嘆,名詞,サ変接続,,,,,驚嘆,キョウタン,キョータン
3769_27307.html,4,10,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,4,11,近い,形容詞,自立,,,形容詞・アウオ段,基本形,近い,チカイ,チカイ
3769_27307.html,4,12,もの,名詞,非自立,一般,,,,もの,モノ,モノ
3769_27307.html,4,13,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,4,14,感じ,動詞,自立,,,一段,連用形,感じる,カンジ,カンジ
3769_27307.html,4,15,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,4,16,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,4,17,。,記号,句点,,,,,。,。,。
3769_27307.html,5,1,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,5,2,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,5,3,亦,副詞,助詞類接続,,,,,亦,マタ,マタ
3769_27307.html,5,4,例外,名詞,一般,,,,,例外,レイガイ,レイガイ
3769_27307.html,5,5,で,助詞,格助詞,一般,,,,で,デ,デ
3769_27307.html,5,6,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,5,7,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
3769_27307.html,5,8,。,記号,句点,,,,,。,。,。
3769_27307.html,6,1,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,6,2,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,6,3,亦,副詞,助詞類接続,,,,,亦,マタ,マタ
3769_27307.html,6,4,商売,名詞,サ変接続,,,,,商売,ショウバイ,ショーバイ
3769_27307.html,6,5,がら,名詞,接尾,一般,,,,がら,ガラ,ガラ
3769_27307.html,6,6,多少,名詞,一般,,,,,多少,タショウ,タショー
3769_27307.html,6,7,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,6,8,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,6,9,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,6,10,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,6,11,蔵,名詞,サ変接続,,,,,蔵,ゾウ,ゾー
3769_27307.html,6,12,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
3769_27307.html,6,13,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,6,14,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,6,15,。,記号,句点,,,,,。,。,。
3769_27307.html,7,1,が,接続詞,,,,,,が,ガ,ガ
3769_27307.html,7,2,、,記号,読点,,,,,、,、,、
3769_27307.html,7,3,それ,名詞,代名詞,一般,,,,それ,ソレ,ソレ
3769_27307.html,7,4,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,7,5,集め,動詞,自立,,,一段,連用形,集める,アツメ,アツメ
3769_27307.html,7,6,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,7,7,の,名詞,非自立,一般,,,,の,ノ,ノ
3769_27307.html,7,8,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3769_27307.html,7,9,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,7,10,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
3769_27307.html,7,11,。,記号,句点,,,,,。,。,。
3769_27307.html,8,1,寧ろ,副詞,一般,,,,,寧ろ,ムシロ,ムシロ
3769_27307.html,8,2,おの,名詞,一般,,,,,おの,オノ,オノ
3769_27307.html,8,3,づか,動詞,自立,,,五段・カ行イ音便,未然形,づく,ヅカ,ズカ
3769_27307.html,8,4,ら,名詞,接尾,一般,,,,ら,ラ,ラ
3769_27307.html,8,5,集,名詞,接尾,一般,,,,集,シュウ,シュー
3769_27307.html,8,6,まつ,動詞,自立,,,五段・タ行,基本形,まつ,マツ,マツ
3769_27307.html,8,7,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,8,8,の,名詞,非自立,一般,,,,の,ノ,ノ
3769_27307.html,8,9,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3769_27307.html,8,10,ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
3769_27307.html,8,11,。,記号,句点,,,,,。,。,。
3769_27307.html,9,1,もし,副詞,一般,,,,,もし,モシ,モシ
3769_27307.html,9,2,集め,動詞,自立,,,一段,連用形,集める,アツメ,アツメ
3769_27307.html,9,3,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,9,4,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,9,5,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3769_27307.html,9,6,ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
3769_27307.html,9,7,と,助詞,格助詞,引用,,,,と,ト,ト
3769_27307.html,9,8,すれ,動詞,自立,,,サ変・スル,仮定形,する,スレ,スレ
3769_27307.html,9,9,ば,助詞,接続助詞,,,,,ば,バ,バ
3769_27307.html,9,10,、,記号,読点,,,,,、,、,、
3769_27307.html,9,11,其処,名詞,一般,,,,,其処,其処,其処
3769_27307.html,9,12,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,9,13,何,名詞,代名詞,一般,,,,何,ナニ,ナニ
3769_27307.html,9,14,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
3769_27307.html,9,15,全体,名詞,副詞可能,,,,,全体,ゼンタイ,ゼンタイ
3769_27307.html,9,16,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,9,17,通ずる,動詞,自立,,,サ変・−ズル,基本形,通ずる,ツウズル,ツーズル
3769_27307.html,9,18,脈絡,名詞,一般,,,,,脈絡,ミャクラク,ミャクラク
3769_27307.html,9,19,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,9,20,具,名詞,一般,,,,,具,グ,グ
3769_27307.html,9,21,へ,助詞,格助詞,一般,,,,へ,ヘ,エ
3769_27307.html,9,22,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,9,23,ゐ,動詞,自立,,,一段,未然形,ゐる,ヰ,イ
3769_27307.html,9,24,なけれ,助動詞,,,,特殊・ナイ,仮定形,ない,ナケレ,ナケレ
3769_27307.html,9,25,ば,助詞,接続助詞,,,,,ば,バ,バ
3769_27307.html,9,26,なら,動詞,非自立,,,五段・ラ行,未然形,なる,ナラ,ナラ
3769_27307.html,9,27,ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
3769_27307.html,9,28,。,記号,句点,,,,,。,。,。
3769_27307.html,10,1,しかし,接続詞,,,,,,しかし,シカシ,シカシ
3769_27307.html,10,2,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,10,3,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,10,4,架,名詞,サ変接続,,,,,架,カ,カ
3769_27307.html,10,5,上,名詞,接尾,副詞可能,,,,上,ジョウ,ジョー
3769_27307.html,10,6,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,10,7,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,10,8,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,10,9,集,名詞,一般,,,,,集,シュウ,シュー
3769_27307.html,10,10,まつ,動詞,自立,,,五段・タ行,基本形,まつ,マツ,マツ
3769_27307.html,10,11,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,10,12,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,10,13,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3769_27307.html,10,14,ある,助動詞,,,,五段・ラ行アル,基本形,ある,アル,アル
3769_27307.html,10,15,証拠,名詞,一般,,,,,証拠,ショウコ,ショーコ
3769_27307.html,10,16,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,10,17,、,記号,読点,,,,,、,、,、
3769_27307.html,10,18,頗る,副詞,一般,,,,,頗る,スコブル,スコブル
3769_27307.html,10,19,糅,名詞,一般,,,,,糅,カテ,カテ
3769_27307.html,10,20,然,副詞,一般,,,,,然,シカ,シカ
3769_27307.html,10,21,紛然,名詞,一般,,,,,紛然,フンゼン,フンゼン
3769_27307.html,10,22,として,助詞,格助詞,連語,,,,として,トシテ,トシテ
3769_27307.html,10,23,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,10,24,。,記号,句点,,,,,。,。,。
3769_27307.html,11,1,脈絡,名詞,一般,,,,,脈絡,ミャクラク,ミャクラク
3769_27307.html,11,2,など,助詞,副助詞,,,,,など,ナド,ナド
3769_27307.html,11,3,と,助詞,格助詞,引用,,,,と,ト,ト
3769_27307.html,11,4,云,名詞,一般,,,,,云,ウン,ウン
3769_27307.html,11,5,ふも,動詞,自立,,,五段・マ行,未然ウ接続,ふむ,フモ,フモ
3769_27307.html,11,6,の,名詞,非自立,一般,,,,の,ノ,ノ
3769_27307.html,11,7,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,11,8,薬,名詞,一般,,,,,薬,クスリ,クスリ
3769_27307.html,11,9,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,11,10,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
3769_27307.html,11,11,たく,助動詞,,,,特殊・タイ,連用テ接続,たい,タク,タク
3769_27307.html,11,12,も,助詞,係助詞,,,,,も,モ,モ
3769_27307.html,11,13,ない,形容詞,自立,,,形容詞・アウオ段,基本形,ない,ナイ,ナイ
3769_27307.html,11,14,。,記号,句点,,,,,。,。,。
3769_27307.html,12,1,では,接続詞,,,,,,では,デハ,デワ
3769_27307.html,12,2,全然,副詞,一般,,,,,全然,ゼンゼン,ゼンゼン
3769_27307.html,12,3,無茶苦茶,名詞,形容動詞語幹,,,,,無茶苦茶,ムチャクチャ,ムチャクチャ
3769_27307.html,12,4,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
3769_27307.html,12,5,と,助詞,格助詞,引用,,,,と,ト,ト
3769_27307.html,12,6,云,名詞,一般,,,,,云,ウン,ウン
3769_27307.html,12,7,ふと,副詞,一般,,,,,ふと,フト,フト
3769_27307.html,12,8,、,記号,読点,,,,,、,、,、
3769_27307.html,12,9,必,名詞,一般,,,,,必,必,必
3769_27307.html,12,10,しも,助詞,副助詞,,,,,しも,シモ,シモ
3769_27307.html,12,11,亦,副詞,助詞類接続,,,,,亦,マタ,マタ
3769_27307.html,12,12,さ,動詞,自立,,,サ変・スル,未然レル接続,する,サ,サ
3769_27307.html,12,13,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
3769_27307.html,12,14,で,助詞,格助詞,一般,,,,で,デ,デ
3769_27307.html,12,15,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,12,16,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
3769_27307.html,12,17,。,記号,句点,,,,,。,。,。
3769_27307.html,13,1,少く,形容詞,自立,,,形容詞・アウオ段,連用テ接続,少い,スクナク,スクナク
3769_27307.html,13,2,とも,助詞,接続助詞,,,,,とも,トモ,トモ
3769_27307.html,13,3,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,13,4,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,13,5,架,名詞,サ変接続,,,,,架,カ,カ
3769_27307.html,13,6,上,名詞,接尾,副詞可能,,,,上,ジョウ,ジョー
3769_27307.html,13,7,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,13,8,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,13,9,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,13,10,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,13,11,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,13,12,好み,名詞,一般,,,,,好み,コノミ,コノミ
3769_27307.html,13,13,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,13,14,示し,動詞,自立,,,五段・サ行,連用形,示す,シメシ,シメシ
3769_27307.html,13,15,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,13,16,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,13,17,。,記号,句点,,,,,。,。,。
3769_27307.html,14,1,或は,接続詞,,,,,,或は,アルイハ,アルイワ
3769_27307.html,14,2,いろいろ,名詞,形容動詞語幹,,,,,いろいろ,イロイロ,イロイロ
3769_27307.html,14,3,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,14,4,時,名詞,非自立,副詞可能,,,,時,トキ,トキ
3769_27307.html,14,5,期,名詞,接尾,一般,,,,期,キ,キ
3769_27307.html,14,6,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,14,7,於け,動詞,自立,,,五段・カ行イ音便,仮定形,於く,オケ,オケ
3769_27307.html,14,8,る,助動詞,,,,文語・リ,体言接続,り,ル,ル
3769_27307.html,14,9,好み,名詞,一般,,,,,好み,コノミ,コノミ
3769_27307.html,14,10,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,14,11,変遷,名詞,サ変接続,,,,,変遷,ヘンセン,ヘンセン
3769_27307.html,14,12,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,14,13,示し,動詞,自立,,,五段・サ行,連用形,示す,シメシ,シメシ
3769_27307.html,14,14,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,14,15,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,14,16,。,記号,句点,,,,,。,。,。
3769_27307.html,15,1,その,連体詞,,,,,,その,ソノ,ソノ
3769_27307.html,15,2,点,名詞,非自立,一般,,,,点,テン,テン
3769_27307.html,15,3,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3769_27307.html,15,4,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,15,5,——,名詞,サ変接続,,,,,——,——,——
3769_27307.html,15,6,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,15,7,と,助詞,並立助詞,,,,,と,ト,ト
3769_27307.html,15,8,云,名詞,一般,,,,,云,ウン,ウン
3769_27307.html,15,9,ふも,動詞,自立,,,五段・マ行,未然ウ接続,ふむ,フモ,フモ
3769_27307.html,15,10,の,名詞,非自立,一般,,,,の,ノ,ノ
3769_27307.html,15,11,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,15,12,示し,動詞,自立,,,五段・サ行,連用形,示す,シメシ,シメシ
3769_27307.html,15,13,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,15,14,ゐる,動詞,自立,,,一段,基本形,ゐる,ヰル,イル
3769_27307.html,15,15,点,名詞,非自立,一般,,,,点,テン,テン
3769_27307.html,15,16,で,助動詞,,,,特殊・ダ,連用形,だ,デ,デ
3769_27307.html,15,17,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,15,18,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,15,19,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,15,20,作品,名詞,一般,,,,,作品,サクヒン,サクヒン
3769_27307.html,15,21,と,助詞,格助詞,一般,,,,と,ト,ト
3769_27307.html,15,22,選ぶ,動詞,自立,,,五段・バ行,基本形,選ぶ,エラブ,エラブ
3769_27307.html,15,23,所,名詞,非自立,副詞可能,,,,所,トコロ,トコロ
3769_27307.html,15,24,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,15,25,ない,助動詞,,,,特殊・ナイ,基本形,ない,ナイ,ナイ
3769_27307.html,15,26,。,記号,句点,,,,,。,。,。
3769_27307.html,16,1,僕,名詞,代名詞,一般,,,,僕,ボク,ボク
3769_27307.html,16,2,は,助詞,係助詞,,,,,は,ハ,ワ
3769_27307.html,16,3,以前,名詞,副詞可能,,,,,以前,イゼン,イゼン
3769_27307.html,16,4,架,名詞,サ変接続,,,,,架,カ,カ
3769_27307.html,16,5,上,名詞,接尾,副詞可能,,,,上,ジョウ,ジョー
3769_27307.html,16,6,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,16,7,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,16,8,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,16,9,買,名詞,一般,,,,,買,カイ,カイ
3769_27307.html,16,10,ひ,名詞,一般,,,,,ひ,ヒ,ヒ
3769_27307.html,16,11,入れ,動詞,自立,,,一段,連用形,入れる,イレ,イレ
3769_27307.html,16,12,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,16,13,年月,名詞,一般,,,,,年月,トシツキ,トシツキ
3769_27307.html,16,14,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,16,15,順,名詞,一般,,,,,順,ジュン,ジュン
3769_27307.html,16,16,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,16,17,記し,動詞,自立,,,五段・サ行,連用形,記す,シルシ,シルシ
3769_27307.html,16,18,、,記号,読点,,,,,、,、,、
3769_27307.html,16,19,その,連体詞,,,,,,その,ソノ,ソノ
3769_27307.html,16,20,書籍,名詞,一般,,,,,書籍,ショセキ,ショセキ
3769_27307.html,16,21,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,16,22,持ち主,名詞,一般,,,,,持ち主,モチヌシ,モチヌシ
3769_27307.html,16,23,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,16,24,一生,名詞,副詞可能,,,,,一生,イッショウ,イッショー
3769_27307.html,16,25,の,助詞,連体化,,,,,の,ノ,ノ
3769_27307.html,16,26,変化,名詞,サ変接続,,,,,変化,ヘンカ,ヘンカ
3769_27307.html,16,27,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,16,28,暗示,名詞,サ変接続,,,,,暗示,アンジ,アンジ
3769_27307.html,16,29,する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
3769_27307.html,16,30,小品,名詞,一般,,,,,小品,ショウヒン,ショーヒン
3769_27307.html,16,31,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
3769_27307.html,16,32,書い,動詞,自立,,,五段・カ行イ音便,連用タ接続,書く,カイ,カイ
3769_27307.html,16,33,て,助詞,接続助詞,,,,,て,テ,テ
3769_27307.html,16,34,見よ,動詞,自立,,,一段,未然ウ接続,見る,ミヨ,ミヨ
3769_27307.html,16,35,う,助動詞,,,,不変化型,基本形,う,ウ,ウ
3769_27307.html,16,36,か,助詞,副助詞／並立助詞／終助詞,,,,,か,カ,カ
3769_27307.html,16,37,と,助詞,格助詞,引用,,,,と,ト,ト
3769_27307.html,16,38,思,動詞,自立,,,一段,連用形,思る,オモエ,オモエ
3769_27307.html,16,39,つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
3769_27307.html,16,40,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,16,41,。,記号,句点,,,,,。,。,。
3769_27307.html,17,1,が,接続詞,,,,,,が,ガ,ガ
3769_27307.html,17,2,、,記号,読点,,,,,、,、,、
3769_27307.html,17,3,西洋,名詞,一般,,,,,西洋,セイヨウ,セイヨー
3769_27307.html,17,4,人,名詞,接尾,一般,,,,人,ジン,ジン
3769_27307.html,17,5,の,助詞,格助詞,一般,,,,の,ノ,ノ
3769_27307.html,17,6,書い,動詞,自立,,,五段・カ行イ音便,連用タ接続,書く,カイ,カイ
3769_27307.html,17,7,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
3769_27307.html,17,8,もの,名詞,非自立,一般,,,,もの,モノ,モノ
3769_27307.html,17,9,に,助詞,格助詞,一般,,,,に,ニ,ニ
3769_27307.html,17,10,余り,動詞,自立,,,五段・ラ行,連用形,余る,アマリ,アマリ
